Year,Subregion,Species_CD,Abundance,Relative Abundance ,Effort
2006,4,215,15.5,9.33E-05,262
2007,1,215,0.5,1.07E-05,181
2007,2,215,0,0,66
2007,3,215,0,0,38
2007,4,215,0,NaN,0
2008,1,215,0,0,221
2008,2,215,0.5,1.86E-05,78
2008,3,215,0,0,41
2008,4,215,99.5,0.00034745,353
2009,1,215,1,1.07E-05,257
2009,2,215,0,0,107
2009,3,215,0,0,55
2009,4,215,0,NaN,0
2010,1,215,4,7.37E-05,188
2010,2,215,0.5,1.76E-05,68
2010,3,215,2,0.00013356,41
2010,4,215,26.5,0.00015773,383
2011,1,215,2.5,3.67E-05,191
2011,2,215,1,2.91E-05,82
2011,3,215,0,0,44
2011,4,215,0,NaN,0
2012,1,215,0,0,223
2012,2,215,0.5,1.57E-05,81
2012,3,215,0,0,28
2012,4,215,25,8.89E-05,421
2014,1,215,0,0,25
2014,2,215,0,0,43
2014,3,215,0,0,34
2014,4,215,8,2.41E-05,409
1999,1,216,0,0,44
1999,2,216,0.5,2.94E-05,70
1999,3,216,0,0,34
1999,4,216,4,5.56E-05,208
2000,1,216,1,3.85E-05,90
2000,2,216,0.5,3.59E-05,33
2000,3,216,1,0.00010852,32
2000,4,216,1,1.19E-05,194
2001,1,216,0.5,5.80E-06,131
2001,2,216,0,0,51
2001,3,216,0.5,3.56E-05,26
2001,4,216,0,NaN,0
2002,1,216,1,1.75E-05,202
2002,2,216,1,7.38E-05,54
2002,3,216,0.5,2.75E-05,32
2002,4,216,0,NaN,0
2003,1,216,2,3.11E-05,199
2003,2,216,1.5,0.00014851,22
2003,3,216,73.5,0.016425,17
2003,4,216,0,NaN,0
2004,1,216,73.5,0.001523,152
2004,2,216,0,NaN,0
2004,3,216,0,0,1
2004,4,216,4.5,3.73E-05,321
2005,1,216,2,5.05E-05,148
2005,2,216,0,0,42
2005,3,216,0,0,18
2005,4,216,0,NaN,0
2006,1,216,2,4.21E-05,193
2006,2,216,0.5,2.24E-05,62
2006,3,216,1,0.00014888,23
2006,4,216,1.5,9.02E-06,262
2007,1,216,0,0,181
2007,2,216,0.5,2.45E-05,66
2007,3,216,0,0,38
2007,4,216,0,NaN,0
2008,1,216,0,0,221
2008,2,216,0.5,1.86E-05,78
2008,3,216,0.5,4.57E-05,41
2008,4,216,1.5,5.24E-06,353
2009,1,216,1,1.07E-05,257
2009,2,216,4.5,8.92E-05,107
2009,3,216,2,8.89E-05,55
2009,4,216,0,NaN,0
2010,1,216,0,0,188
2010,2,216,0,0,68
2010,3,216,1,6.68E-05,41
2010,4,216,4.5,2.68E-05,383
2011,1,216,0.5,7.33E-06,191
2011,2,216,0.5,1.45E-05,82
2011,3,216,0,0,44
2011,4,216,0,NaN,0
2012,1,216,3.5,4.89E-05,223
2012,2,216,3.5,0.00010961,81
2012,3,216,6.5,0.00050732,28
2012,4,216,8,2.84E-05,421
2014,1,216,0.5,6.20E-05,25
2014,2,216,0,0,43
2014,3,216,1,8.52E-05,34
2014,4,216,3,9.04E-06,409
1999,1,217,2,0.00020183,44
1999,2,217,0,0,70
1999,3,217,0.5,5.26E-05,34
1999,4,217,42.001,0.00058413,208
2000,1,217,3,0.00011538,90
2000,2,217,0.5,3.59E-05,33
2000,3,217,3,0.00032556,32
2000,4,217,71,0.00084671,194
2001,1,217,3.5,4.06E-05,131
2001,2,217,1,1.11E-05,51
2001,3,217,2.5,0.00017794,26
2001,4,217,0,NaN,0
2002,1,217,3,5.24E-05,202
2002,2,217,2,0.00014762,54
2002,3,217,0,0,32
2002,4,217,0,NaN,0
2003,1,217,0.5,7.77E-06,199
2003,2,217,0,0,22
2003,3,217,0,0,17
2003,4,217,0,NaN,0
2004,1,217,0,0,152
2004,2,217,0,NaN,0
2004,3,217,0,0,1
2004,4,217,148.5,0.0012323,321
2005,1,217,1.5,3.79E-05,148
2005,2,217,2.5,0.00013204,42
2005,3,217,0,0,18
2005,4,217,0,NaN,0
2006,1,217,5.5,0.00011575,193
2006,2,217,3,0.00013415,62
2006,3,217,1.5,0.00022331,23
2006,4,217,73,0.0004392,262
2007,1,217,1.5,3.21E-05,181
2007,2,217,0,0,66
2007,3,217,2,0.00026316,38
2007,4,217,0,NaN,0
2008,1,217,6,9.80E-05,221
2008,2,217,0,0,78
2008,3,217,2,0.00018286,41
2008,4,217,125,0.0004365,353
2009,1,217,3.5,3.74E-05,257
2009,2,217,5,9.91E-05,107
2009,3,217,3,0.00013332,55
2009,4,217,0,NaN,0
2010,1,217,1.5,2.76E-05,188
2010,2,217,1,3.51E-05,68
2010,3,217,4,0.00026712,41
2010,4,217,59.5,0.00035415,383
2011,1,217,3.5,5.13E-05,191
2011,2,217,13.5,0.00039264,82
2011,3,217,1.5,8.77E-05,44
2011,4,217,0,NaN,0
2012,1,217,0.5,6.99E-06,223
2012,2,217,0.5,1.57E-05,81
2012,3,217,1.5,0.00011707,28
2012,4,217,177,0.00062907,421
2014,1,217,0,0,25
2014,2,217,0,0,43
2014,3,217,0.5,4.26E-05,34
2014,4,217,68.5,0.00020633,409
1999,1,218,0,0,44
1999,2,218,0.5,2.94E-05,70
1999,3,218,0,0,34
1999,4,218,4.5,6.26E-05,208
2000,1,218,1.5,5.77E-05,90
2000,2,218,1,7.18E-05,33
2000,3,218,0,0,32
2000,4,218,9,0.00010733,194
2001,1,218,1.5,1.74E-05,131
2001,2,218,3.5,3.89E-05,51
2001,3,218,0,0,26
2001,4,218,0,NaN,0
2002,1,218,2.5,4.37E-05,202
2002,2,218,0,0,54
2002,3,218,0,0,32
2002,4,218,0,NaN,0
2003,1,218,1.5,2.33E-05,199
2003,2,218,1.5,0.00014851,22
2003,3,218,0,0,17
2003,4,218,0,NaN,0
2004,1,218,0.5,1.04E-05,152
2004,2,218,0,NaN,0
2004,3,218,0,0,1
2004,4,218,19.5,0.00016182,321
2005,1,218,0,0,148
2005,2,218,0,0,42
2005,3,218,1,0.0002157,18
2005,4,218,0,NaN,0
2006,1,218,0,0,193
2006,2,218,0,0,62
2006,3,218,0,0,23
2006,4,218,8,4.81E-05,262
2007,1,218,0,0,181
2007,2,218,0,0,66
2007,3,218,0,0,38
2007,4,218,0,NaN,0
2008,1,218,0,0,221
2008,2,218,0,0,78
2008,3,218,0,0,41
2008,4,218,11.5,4.02E-05,353
2009,1,218,0.5,5.34E-06,257
2009,2,218,0,0,107
2009,3,218,0.5,2.22E-05,55
2009,4,218,0,NaN,0
2010,1,218,0,0,188
2010,2,218,0,0,68
2010,3,218,0,0,41
2010,4,218,6,3.57E-05,383
2011,1,218,1.5,2.20E-05,191
2011,2,218,0,0,82
2011,3,218,0,0,44
2011,4,218,0,NaN,0
2012,1,218,0,0,223
2012,2,218,0,0,81
2012,3,218,0,0,28
2012,4,218,6,2.13E-05,421
2014,1,218,0,0,25
2014,2,218,0,0,43
2014,3,218,0,0,34
2014,4,218,7,2.11E-05,409
1999,1,219,0,0,44
1999,2,219,0,0,70
1999,3,219,0,0,34
1999,4,219,284,0.0039498,208
2000,1,219,0,0,90
2000,2,219,0,0,33
2000,3,219,0,0,32
2000,4,219,73.5,0.00087652,194
2001,1,219,0,0,131
2001,2,219,0,0,51
2001,3,219,0,0,26
2001,4,219,0,NaN,0
2002,1,219,0,0,202
2002,2,219,0,0,54
2002,3,219,0,0,32
2002,4,219,0,NaN,0
2003,1,219,3,4.66E-05,199
2003,2,219,0,0,22
2003,3,219,0,0,17
2003,4,219,0,NaN,0
2004,1,219,0,0,152
2004,2,219,0,NaN,0
2004,3,219,0,0,1
2004,4,219,0,0,321
2005,1,219,0,0,148
2005,2,219,0,0,42
2005,3,219,0,0,18
2005,4,219,0,NaN,0
2006,1,219,0,0,193
2006,2,219,0,0,62
2006,3,219,0,0,23
2006,4,219,6.5,3.91E-05,262
2007,1,219,0,0,181
2007,2,219,0,0,66
2007,3,219,0,0,38
2007,4,219,0,NaN,0
2008,1,219,6,9.80E-05,221
2008,2,219,0,0,78
2008,3,219,3,0.00027429,41
2008,4,219,0,0,353
2009,1,219,0,0,257
2009,2,219,0,0,107
2009,3,219,0,0,55
2009,4,219,0,NaN,0
2010,1,219,0,0,188
2010,2,219,0,0,68
2010,3,219,0,0,41
2010,4,219,0,0,383
2011,1,219,0,0,191
2011,2,219,0,0,82
2011,3,219,0,0,44
2011,4,219,0,NaN,0
2012,1,219,0,0,223
2012,2,219,0,0,81
2012,3,219,0,0,28
2012,4,219,0,0,421
2014,1,219,0,0,25
2014,2,219,0,0,43
2014,3,219,0,0,34
2014,4,219,0,0,409
1999,1,220,0.333,3.36E-05,44
1999,2,220,0,0,70
1999,3,220,0,0,34
1999,4,220,0,0,208
2000,1,220,0,0,90
2000,2,220,0,0,33
2000,3,220,0,0,32
2000,4,220,0,0,194
2001,1,220,1,1.16E-05,131
2001,2,220,0.5,5.56E-06,51
2001,3,220,0,0,26
2001,4,220,0,NaN,0
2002,1,220,2,3.50E-05,202
2002,2,220,0,0,54
2002,3,220,0,0,32
2002,4,220,0,NaN,0
2003,1,220,1,1.55E-05,199
2003,2,220,0.5,4.95E-05,22
2003,3,220,0,0,17
2003,4,220,0,NaN,0
2004,1,220,1.5,3.11E-05,152
2004,2,220,0,NaN,0
2004,3,220,0,0,1
2004,4,220,0,0,321
2005,1,220,1.5,3.79E-05,148
2005,2,220,2,0.00010563,42
2005,3,220,0,0,18
2005,4,220,0,NaN,0
2006,1,220,2.5,5.26E-05,193
2006,2,220,0.5,2.24E-05,62
2006,3,220,0,0,23
2006,4,220,0,0,262
2007,1,220,10.5,0.00022461,181
2007,2,220,0.5,2.45E-05,66
2007,3,220,0,0,38
2007,4,220,0,NaN,0
2008,1,220,3,4.90E-05,221
2008,2,220,0.5,1.86E-05,78
2008,3,220,0,0,41
2008,4,220,1,3.49E-06,353
2009,1,220,1.5,1.60E-05,257
2009,2,220,0.5,9.91E-06,107
2009,3,220,1,4.44E-05,55
2009,4,220,0,NaN,0
2010,1,220,1.5,2.76E-05,188
2010,2,220,0.5,1.76E-05,68
2010,3,220,0,0,41
2010,4,220,0.5,2.98E-06,383
2011,1,220,4.5,6.60E-05,191
2011,2,220,4,0.00011634,82
2011,3,220,2,0.00011693,44
2011,4,220,0,NaN,0
2012,1,220,5,6.99E-05,223
2012,2,220,0,0,81
2012,3,220,0,0,28
2012,4,220,0,0,421
2014,1,220,0,0,25
2014,2,220,0.5,2.57E-05,43
2014,3,220,0,0,34
2014,4,220,1,3.01E-06,409
1999,1,221,1,0.00010091,44
1999,2,221,26.833,0.0015754,70
1999,3,221,8,0.00084215,34
1999,4,221,19.5,0.0002712,208
2000,1,221,5.5,0.00021152,90
2000,2,221,5,0.00035891,33
2000,3,221,5,0.00054259,32
2000,4,221,10,0.00011925,194
2001,1,221,5,5.80E-05,131
2001,2,221,4,4.45E-05,51
2001,3,221,0,0,26
2001,4,221,0,NaN,0
2002,1,221,19.5,0.00034076,202
2002,2,221,2,0.00014762,54
2002,3,221,0.5,2.75E-05,32
2002,4,221,0,NaN,0
2003,1,221,13,0.00020197,199
2003,2,221,2,0.00019801,22
2003,3,221,0,0,17
2003,4,221,0,NaN,0
2004,1,221,10,0.00020722,152
2004,2,221,0,NaN,0
2004,3,221,0,0,1
2004,4,221,10.5,8.71E-05,321
2005,1,221,7,0.00017676,148
2005,2,221,4,0.00021127,42
2005,3,221,0,0,18
2005,4,221,0,NaN,0
2006,1,221,10,0.00021046,193
2006,2,221,8.5,0.00038009,62
2006,3,221,0.5,7.44E-05,23
2006,4,221,8.5,5.11E-05,262
2007,1,221,20.5,0.00043852,181
2007,2,221,9.5,0.00046524,66
2007,3,221,6.5,0.00085528,38
2007,4,221,0,NaN,0
2008,1,221,5,8.17E-05,221
2008,2,221,6,0.0002227,78
2008,3,221,1.5,0.00013714,41
2008,4,221,20,6.98E-05,353
2009,1,221,28,0.00029922,257
2009,2,221,9.5,0.00018835,107
2009,3,221,7,0.00031108,55
2009,4,221,0,NaN,0
2010,1,221,6,0.00011055,188
2010,2,221,6.5,0.00022814,68
2010,3,221,5.5,0.00036729,41
2010,4,221,16,9.52E-05,383
2011,1,221,15.5,0.00022738,191
2011,2,221,24,0.00069803,82
2011,3,221,11,0.00064312,44
2011,4,221,0,NaN,0
2012,1,221,19.5,0.0002727,223
2012,2,221,8.5,0.00026621,81
2012,3,221,2.5,0.00019512,28
2012,4,221,44.5,0.00015816,421
2014,1,221,3,0.00037181,25
2014,2,221,5,0.00025656,43
2014,3,221,5.25,0.00044746,34
2014,4,221,42.5,0.00012801,409
1999,1,222,3,0.00030274,44
1999,2,222,25.5,0.0014972,70
1999,3,222,3,0.00031581,34
1999,4,222,61,0.00084836,208
2000,1,222,26.333,0.0010127,90
2000,2,222,2,0.00014356,33
2000,3,222,2.5,0.0002713,32
2000,4,222,65,0.00077516,194
2001,1,222,16,0.00018553,131
2001,2,222,1,1.11E-05,51
2001,3,222,2,0.00014235,26
2001,4,222,0,NaN,0
2002,1,222,73,0.0012757,202
2002,2,222,5.5,0.00040594,54
2002,3,222,1.5,8.25E-05,32
2002,4,222,0,NaN,0
2003,1,222,38.666,0.00060072,199
2003,2,222,4,0.00039601,22
2003,3,222,1,0.00022346,17
2003,4,222,0,NaN,0
2004,1,222,43.5,0.00090139,152
2004,2,222,0,NaN,0
2004,3,222,0,0,1
2004,4,222,156.5,0.0012987,321
2005,1,222,54,0.0013635,148
2005,2,222,8,0.00042253,42
2005,3,222,0,0,18
2005,4,222,0,NaN,0
2006,1,222,33.5,0.00070504,193
2006,2,222,11,0.00049188,62
2006,3,222,2,0.00029775,23
2006,4,222,38.5,0.00023163,262
2007,1,222,46.5,0.00099469,181
2007,2,222,17.5,0.00085701,66
2007,3,222,3.5,0.00046053,38
2007,4,222,0,NaN,0
2008,1,222,15.5,0.00025316,221
2008,2,222,3,0.00011135,78
2008,3,222,1,9.14E-05,41
2008,4,222,34.5,0.00012047,353
2009,1,222,32.5,0.00034731,257
2009,2,222,7.5,0.0001487,107
2009,3,222,6,0.00026664,55
2009,4,222,0,NaN,0
2010,1,222,15,0.00027638,188
2010,2,222,5,0.0001755,68
2010,3,222,5,0.0003339,41
2010,4,222,20,0.00011904,383
2011,1,222,15,0.00022005,191
2011,2,222,11.5,0.00033447,82
2011,3,222,5,0.00029233,44
2011,4,222,0,NaN,0
2012,1,222,25,0.00034962,223
2012,2,222,11.5,0.00036016,81
2012,3,222,3.5,0.00027317,28
2012,4,222,72.5,0.00025767,421
2014,1,222,1.5,0.0001859,25
2014,2,222,0,0,43
2014,3,222,0,0,34
2014,4,222,86.5,0.00026054,409
1999,1,223,11.832,0.001194,44
1999,2,223,59.5,0.0034934,70
1999,3,223,23.5,0.0024738,34
1999,4,223,119.5,0.001662,208
2000,1,223,41.499,0.001596,90
2000,2,223,18,0.0012921,33
2000,3,223,21,0.0022789,32
2000,4,223,106,0.0012641,194
2001,1,223,114.5,0.0013277,131
2001,2,223,41.501,0.00046159,51
2001,3,223,23.5,0.0016726,26
2001,4,223,0,NaN,0
2002,1,223,170,0.0029707,202
2002,2,223,33.5,0.0024726,54
2002,3,223,13,0.00071537,32
2002,4,223,0,NaN,0
2003,1,223,139.17,0.0021622,199
2003,2,223,15.5,0.0015346,22
2003,3,223,4.5,0.0010056,17
2003,4,223,0,NaN,0
2004,1,223,102,0.0021136,152
2004,2,223,0,NaN,0
2004,3,223,1,0.0032468,1
2004,4,223,198,0.0016431,321
2005,1,223,78.5,0.0019822,148
2005,2,223,26,0.0013732,42
2005,3,223,10.5,0.0022649,18
2005,4,223,0,NaN,0
2006,1,223,77.833,0.0016381,193
2006,2,223,32,0.0014309,62
2006,3,223,7.5,0.0011166,23
2006,4,223,62.5,0.00037603,262
2007,1,223,103,0.0022033,181
2007,2,223,33.5,0.0016406,66
2007,3,223,21.5,0.002829,38
2007,4,223,0,NaN,0
2008,1,223,100.5,0.0016415,221
2008,2,223,46,0.0017074,78
2008,3,223,15.5,0.0014172,41
2008,4,223,182,0.00063554,353
2009,1,223,165,0.0017633,257
2009,2,223,77.5,0.0015366,107
2009,3,223,51,0.0022665,55
2009,4,223,0,NaN,0
2010,1,223,141.5,0.0026072,188
2010,2,223,60,0.0021059,68
2010,3,223,28.5,0.0019032,41
2010,4,223,213.5,0.0012708,383
2011,1,223,200.5,0.0029413,191
2011,2,223,61,0.0017742,82
2011,3,223,45.5,0.0026602,44
2011,4,223,0,NaN,0
2012,1,223,173,0.0024194,223
2012,2,223,83,0.0025994,81
2012,3,223,25.5,0.0019902,28
2012,4,223,189,0.00067172,421
2014,1,223,18.75,0.0023238,25
2014,2,223,27,0.0013854,43
2014,3,223,9,0.00076707,34
2014,4,223,134,0.00040361,409
1999,1,224,0,0,44
1999,2,224,0,0,70
1999,3,224,0,0,34
1999,4,224,14,0.00019471,208
2000,1,224,0,0,90
2000,2,224,1,7.18E-05,33
2000,3,224,9,0.00097667,32
2000,4,224,30.5,0.00036373,194
2001,1,224,0,0,131
2001,2,224,0,0,51
2001,3,224,0,0,26
2001,4,224,0,NaN,0
2002,1,224,0,0,202
2002,2,224,0,0,54
2002,3,224,0,0,32
2002,4,224,0,NaN,0
2003,1,224,8,0.00012429,199
2003,2,224,0,0,22
2003,3,224,1,0.00022346,17
2003,4,224,0,NaN,0
2004,1,224,43.5,0.00090139,152
2004,2,224,0,NaN,0
2004,3,224,0,0,1
2004,4,224,10.5,8.71E-05,321
2005,1,224,1.5,3.79E-05,148
2005,2,224,0,0,42
2005,3,224,0,0,18
2005,4,224,0,NaN,0
2006,1,224,1,2.10E-05,193
2006,2,224,3.5,0.00015651,62
2006,3,224,4.5,0.00066994,23
2006,4,224,38.5,0.00023163,262
2007,1,224,0,0,181
2007,2,224,0.5,2.45E-05,66
2007,3,224,2.5,0.00032895,38
2007,4,224,0,NaN,0
2008,1,224,0,0,221
2008,2,224,0,0,78
2008,3,224,0,0,41
2008,4,224,19,6.63E-05,353
2009,1,224,7,7.48E-05,257
2009,2,224,0,0,107
2009,3,224,1,4.44E-05,55
2009,4,224,0,NaN,0
2010,1,224,11.5,0.00021189,188
2010,2,224,7.5,0.00026324,68
2010,3,224,1.5,0.00010017,41
2010,4,224,31.5,0.00018749,383
2011,1,224,0,0,191
2011,2,224,0,0,82
2011,3,224,0,0,44
2011,4,224,0,NaN,0
2012,1,224,12,0.00016782,223
2012,2,224,0.5,1.57E-05,81
2012,3,224,1,7.80E-05,28
2012,4,224,27,9.60E-05,421
2014,1,224,3,0.00037181,25
2014,2,224,0,0,43
2014,3,224,0,0,34
2014,4,224,74,0.00022289,409
1999,1,225,1,0.00010091,44
1999,2,225,2,0.00011742,70
1999,3,225,0,0,34
1999,4,225,0,0,208
2000,1,225,0.5,1.92E-05,90
2000,2,225,9,0.00064604,33
2000,3,225,0,0,32
2000,4,225,0,0,194
2001,1,225,5,5.80E-05,131
2001,2,225,0,0,51
2001,3,225,0,0,26
2001,4,225,0,NaN,0
2002,1,225,1,1.75E-05,202
2002,2,225,0,0,54
2002,3,225,1,5.50E-05,32
2002,4,225,0,NaN,0
2003,1,225,3.5,5.44E-05,199
2003,2,225,0,0,22
2003,3,225,1,0.00022346,17
2003,4,225,0,NaN,0
2004,1,225,0.5,1.04E-05,152
2004,2,225,0,NaN,0
2004,3,225,0,0,1
2004,4,225,0,0,321
2005,1,225,0,0,148
2005,2,225,0,0,42
2005,3,225,0,0,18
2005,4,225,0,NaN,0
2006,1,225,0,0,193
2006,2,225,12.5,0.00055896,62
2006,3,225,0,0,23
2006,4,225,0,0,262
2007,1,225,3,6.42E-05,181
2007,2,225,0,0,66
2007,3,225,0,0,38
2007,4,225,0,NaN,0
2008,1,225,3,4.90E-05,221
2008,2,225,0,0,78
2008,3,225,0,0,41
2008,4,225,0,0,353
2009,1,225,2,2.14E-05,257
2009,2,225,0,0,107
2009,3,225,0,0,55
2009,4,225,0,NaN,0
2010,1,225,6.5,0.00011977,188
2010,2,225,0,0,68
2010,3,225,2,0.00013356,41
2010,4,225,0,0,383
2011,1,225,26,0.00038142,191
2011,2,225,0,0,82
2011,3,225,0,0,44
2011,4,225,0,NaN,0
2012,1,225,7,9.79E-05,223
2012,2,225,0,0,81
2012,3,225,0,0,28
2012,4,225,0,0,421
2014,1,225,0,0,25
2014,2,225,0,0,43
2014,3,225,0,0,34
2014,4,225,0,0,409
1999,1,226,0,0,44
1999,2,226,1,5.87E-05,70
1999,3,226,0,0,34
1999,4,226,1.5,2.09E-05,208
2000,1,226,0.333,1.28E-05,90
2000,2,226,1,7.18E-05,33
2000,3,226,0.5,5.43E-05,32
2000,4,226,2,2.39E-05,194
2001,1,226,1,1.16E-05,131
2001,2,226,0.5,5.56E-06,51
2001,3,226,0,0,26
2001,4,226,0,NaN,0
2002,1,226,3.5,6.12E-05,202
2002,2,226,1,7.38E-05,54
2002,3,226,2,0.00011006,32
2002,4,226,0,NaN,0
2003,1,226,1.5,2.33E-05,199
2003,2,226,0,0,22
2003,3,226,0,0,17
2003,4,226,0,NaN,0
2004,1,226,0.5,1.04E-05,152
2004,2,226,0,NaN,0
2004,3,226,0,0,1
2004,4,226,8,6.64E-05,321
2005,1,226,4,0.000101,148
2005,2,226,0.5,2.64E-05,42
2005,3,226,0,0,18
2005,4,226,0,NaN,0
2006,1,226,1.5,3.16E-05,193
2006,2,226,1.5,6.71E-05,62
2006,3,226,0,0,23
2006,4,226,6.5,3.91E-05,262
2007,1,226,7.5,0.00016043,181
2007,2,226,1.5,7.35E-05,66
2007,3,226,0,0,38
2007,4,226,0,NaN,0
2008,1,226,2.5,4.08E-05,221
2008,2,226,0,0,78
2008,3,226,0,0,41
2008,4,226,19,6.63E-05,353
2009,1,226,9.5,0.00010152,257
2009,2,226,5,9.91E-05,107
2009,3,226,39,0.0017332,55
2009,4,226,0,NaN,0
2010,1,226,1,1.84E-05,188
2010,2,226,1.5,5.26E-05,68
2010,3,226,0,0,41
2010,4,226,7,4.17E-05,383
2011,1,226,4.5,6.60E-05,191
2011,2,226,0,0,82
2011,3,226,0,0,44
2011,4,226,0,NaN,0
2012,1,226,5.5,7.69E-05,223
2012,2,226,0,0,81
2012,3,226,0,0,28
2012,4,226,14,4.98E-05,421
2014,1,226,0,0,25
2014,2,226,0,0,43
2014,3,226,0.5,4.26E-05,34
2014,4,226,4.5,1.36E-05,409
1999,1,227,23.001,0.0023211,44
1999,2,227,49.167,0.0028867,70
1999,3,227,18.5,0.0019475,34
1999,4,227,505,0.0070233,208
2000,1,227,57.333,0.002205,90
2000,2,227,35,0.0025124,33
2000,3,227,42.5,0.004612,32
2000,4,227,446.5,0.0053247,194
2001,1,227,69,0.00080009,131
2001,2,227,32,0.00035592,51
2001,3,227,28,0.0019929,26
2001,4,227,0,NaN,0
2002,1,227,94.833,0.0016572,202
2002,2,227,27.5,0.0020297,54
2002,3,227,26,0.0014307,32
2002,4,227,0,NaN,0
2003,1,227,76,0.0011807,199
2003,2,227,4,0.00039601,22
2003,3,227,5,0.0011173,17
2003,4,227,0,NaN,0
2004,1,227,60,0.0012433,152
2004,2,227,0,NaN,0
2004,3,227,0.5,0.0016234,1
2004,4,227,790,0.0065557,321
2005,1,227,88.5,0.0022347,148
2005,2,227,17.5,0.00092429,42
2005,3,227,9.5,0.0020492,18
2005,4,227,0,NaN,0
2006,1,227,79.5,0.0016732,193
2006,2,227,41.5,0.0018557,62
2006,3,227,8.5,0.0012654,23
2006,4,227,497.5,0.0029932,262
2007,1,227,133,0.002845,181
2007,2,227,28,0.0013712,66
2007,3,227,26.5,0.0034869,38
2007,4,227,0,NaN,0
2008,1,227,148,0.0024173,221
2008,2,227,83.5,0.0030992,78
2008,3,227,36,0.0032915,41
2008,4,227,706,0.0024653,353
2009,1,227,120.5,0.0012877,257
2009,2,227,52,0.001031,107
2009,3,227,78.5,0.0034886,55
2009,4,227,0,NaN,0
2010,1,227,106.5,0.0019623,188
2010,2,227,42.5,0.0014917,68
2010,3,227,49.5,0.0033056,41
2010,4,227,942.5,0.0056098,383
2011,1,227,206,0.003022,191
2011,2,227,64,0.0018614,82
2011,3,227,60,0.0035079,44
2011,4,227,0,NaN,0
2012,1,227,236,0.0033004,223
2012,2,227,106,0.0033198,81
2012,3,227,54.5,0.0042537,28
2012,4,227,1593.5,0.0056634,421
2014,1,227,18.75,0.0023238,25
2014,2,227,15.5,0.00079534,43
2014,3,227,17,0.0014489,34
2014,4,227,862.5,0.0025979,409
1999,1,228,0,0,44
1999,2,228,0,0,70
1999,3,228,0,0,34
1999,4,228,1.5,2.09E-05,208
2000,1,228,0,0,90
2000,2,228,0,0,33
2000,3,228,0,0,32
2000,4,228,0,0,194
2001,1,228,0,0,131
2001,2,228,0,0,51
2001,3,228,0,0,26
2001,4,228,0,NaN,0
2002,1,228,0,0,202
2002,2,228,0,0,54
2002,3,228,0,0,32
2002,4,228,0,NaN,0
2003,1,228,0,0,199
2003,2,228,0,0,22
2003,3,228,0,0,17
2003,4,228,0,NaN,0
2004,1,228,0,0,152
2004,2,228,0,NaN,0
2004,3,228,0,0,1
2004,4,228,0,0,321
2005,1,228,0,0,148
2005,2,228,0,0,42
2005,3,228,0,0,18
2005,4,228,0,NaN,0
2006,1,228,3,6.31E-05,193
2006,2,228,0,0,62
2006,3,228,0,0,23
2006,4,228,4.5,2.71E-05,262
2007,1,228,3,6.42E-05,181
2007,2,228,0,0,66
2007,3,228,0,0,38
2007,4,228,0,NaN,0
2008,1,228,0,0,221
2008,2,228,0.5,1.86E-05,78
2008,3,228,5,0.00045715,41
2008,4,228,0.5,1.75E-06,353
2009,1,228,0,0,257
2009,2,228,0.5,9.91E-06,107
2009,3,228,0,0,55
2009,4,228,0,NaN,0
2010,1,228,0,0,188
2010,2,228,0,0,68
2010,3,228,0,0,41
2010,4,228,4.5,2.68E-05,383
2011,1,228,1,1.47E-05,191
2011,2,228,7.5,0.00021813,82
2011,3,228,0.5,2.92E-05,44
2011,4,228,0,NaN,0
2012,1,228,5.5,7.69E-05,223
2012,2,228,1,3.13E-05,81
2012,3,228,0,0,28
2012,4,228,52.5,0.00018659,421
2014,1,228,0,0,25
2014,2,228,0,0,43
2014,3,228,0.5,4.26E-05,34
2014,4,228,1,3.01E-06,409
1999,1,229,0,0,44
1999,2,229,0,0,70
1999,3,229,0,0,34
1999,4,229,1,1.39E-05,208
2000,1,229,0.5,1.92E-05,90
2000,2,229,0,0,33
2000,3,229,0,0,32
2000,4,229,0,0,194
2001,1,229,2,2.32E-05,131
2001,2,229,1,1.11E-05,51
2001,3,229,8,0.0005694,26
2001,4,229,0,NaN,0
2002,1,229,0.5,8.74E-06,202
2002,2,229,0,0,54
2002,3,229,0,0,32
2002,4,229,0,NaN,0
2003,1,229,1,1.55E-05,199
2003,2,229,0,0,22
2003,3,229,0,0,17
2003,4,229,0,NaN,0
2004,1,229,0,0,152
2004,2,229,0,NaN,0
2004,3,229,0,0,1
2004,4,229,11,9.13E-05,321
2005,1,229,0,0,148
2005,2,229,0,0,42
2005,3,229,0,0,18
2005,4,229,0,NaN,0
2006,1,229,1.5,3.16E-05,193
2006,2,229,2,8.94E-05,62
2006,3,229,0,0,23
2006,4,229,1,6.02E-06,262
2007,1,229,17,0.00036365,181
2007,2,229,3.5,0.0001714,66
2007,3,229,1.5,0.00019737,38
2007,4,229,0,NaN,0
2008,1,229,2.5,4.08E-05,221
2008,2,229,0,0,78
2008,3,229,2.5,0.00022857,41
2008,4,229,0,0,353
2009,1,229,1,1.07E-05,257
2009,2,229,1,1.98E-05,107
2009,3,229,1.5,6.67E-05,55
2009,4,229,0,NaN,0
2010,1,229,0.5,9.21E-06,188
2010,2,229,0,0,68
2010,3,229,0,0,41
2010,4,229,0,0,383
2011,1,229,0.5,7.33E-06,191
2011,2,229,1,2.91E-05,82
